31	0	러미 정치 비교·뉴스/자료 화면·인물 역할이 사라지고 정장 인물의 동석으로 바뀝니다. desc의 직함도 검증 대상입니다.
32	0	펜 선택·패치 백팩은 유지됩니다. DIY 소개·문구 정리 배경이 약하며 placed on table이 사람을 대상으로 연결됩니다.
33	0	길 잃음·감시·대화 맥락이 빠집니다. SUV/지도는 남지만 car→driving→person 방향이 부자연스럽습니다.
34	0	어머니 귀환과 가족 소외의 맥락이 빠집니다. 식사 자체도 person→eating→person으로 기록됩니다.
35	0	모녀·놀이시설·헬멧/보호대·공주 관련 대화가 빠지고 흰 드레스 네 사람의 자세 관계만 남습니다.
36	0	가재와 잡는 행동은 남으나 손질 시간·창의적 조리·밈 편집이 빠지고 역방향 중복 관계가 늘어납니다.
37	0	차 위 스턴트 일부는 남습니다. 같은 여성의 올라감/내려감이 두 사람으로 분리되고 촬영 관찰자·순서가 빠집니다.
38	0	게임 캐릭터 선택·매칭 실패·동일 캐릭터 선택이라는 UI 행동이 검은 망토 다섯 명의 줄로 바뀝니다.
39	0	별도 셀프 촬영 3클립의 구분과 눈밭 배경이 빠지고 두 인물을 car에 앉은 것으로 연결합니다.
40	0	괴물·드론 탐색·브이로그 진행이 흰 셔츠 네 사람의 순환 대화로 바뀝니다. desc의 작품 출처는 검증 필요합니다.
41	0	황하·유로/퇴적 변화의 지리 해설이 강/지도 이미지의 흐름/보여주기 관계로 축소됩니다.
42	0	위협하는 유물과 약한 인물의 대치·공포·공간이 황금 물체 옆 사람 배치로 축소됩니다.
43	0	게임·스킬 연출·피해량 변화가 머리색 인물들의 동석으로 바뀝니다. desc의 캐릭터명·역할 혼동은 별도 문제입니다.
44	0	만화 속 의료 처치·장비·밧줄과 장면 전환이 해양 캐릭터들의 동석/잡기로 축소됩니다.
45	0	블록 게임·음식 라벨·점수 도전·HUD가 네 인물의 일렬 배치로 바뀝니다.
46	0	음악·제작 대화 주제와 컷 전환이 약화됩니다. 기타/전화 행동은 남지만 다른 컷 사이 시선 관계가 붙습니다.
47	0	게임·궁극기·측후방 공격·체력·적 처치가 네 인물의 순환 동석으로 바뀝니다.
48	0	단일 캐릭터의 원경→클로즈업→우주 실루엣이 동일 속성 세 명의 순환 동석으로 바뀝니다.
49	0	야경은 남지만 도시명·가사/음악 형식·파형이 빠지고 이미지가 다음 이미지를 displaying하는 관계가 생깁니다.
50	0	고기 손질은 남지만 마을 어르신 식사 대접 목적과 공간이 빠집니다. 반복된 앞치마 인물이 여러 개 생성됩니다.
51	0	출발 준비→질주와 젖은 트랙·촬영 맥락이 약해집니다. kneeling 자기 관계와 running의 사람 대상이 생깁니다.
52	0	한 여성의 식사/주방 행동이 네 인물로 나뉩니다. 면과 음식 대신 서로를 eating/holding하는 관계가 생깁니다.
53	0	물주기·스트레칭은 남으나 부부 관계·실수와 피트니스 활동 맥락이 빠집니다. stretching에 사람 대상이 붙습니다.
54	0	게임 전환·캐릭터 선택·보스전·패배가 네 사람의 순환 동석으로 바뀝니다.
55	0	스트리머 화면과 게임 화면의 구분·쌍 AWM 도전이 사라지고 총 든 인물들이 서로 잡는 관계가 됩니다.
56	0	팔굽혀펴기·자기 훈련/의지·전후 흐름이 네 인물의 운동/발언 관계로 바뀝니다.
57	0	MOBA·저체력·저자원 고딜·능력·적 약화가 네 사람의 순환 공격으로 축소됩니다. desc의 수치 해석도 불확실합니다.
58	0	배 위 추락·물·구조/재회 흐름이 울고 웃는 네 인물의 동석으로 바뀝니다.
59	0	문 앞의 기습 등장·공포/놀람·대화가 흰옷 인물들의 순환 동석으로 축소됩니다.
60	0	도서관·책·위로와 일/삶에 대한 대화·슬픔이 네 인물의 접촉으로 바뀝니다.
61	0	판다 병사·만화·폭발·사상/총격·코미디가 녹색 모자를 쓴 person 여덟 명의 대열로 바뀝니다.
62	0	추모식·영정·제단·행렬의 의례 맥락과 긴장이 흰셔츠 집단의 서 있기/대화로 축소됩니다.
63	0	항공기와 정비 작업·잘못된 도구·위험 경고가 통째로 빠지고 제복 인물 배치가 남습니다.
64	0	선물 분류·행사 준비·가족/실내 맥락은 약하지만 상자 개봉·가리키기는 유지됩니다.
65	0	MOBA 전투·체력·능력·귀환/질주가 watching/playing 속성과 동석으로 축소됩니다. desc의 팀 인원은 의심스럽습니다.
66	0	게임 캐릭터 해금·SSR·스킬 분석이 무장 인물 배치로 바뀌고 동물 반응 컷도 person으로 흡수됩니다.
67	0	노을·선박·송전탑은 남습니다. 정서/자전거가 빠지고 sun의 setting 속성과 rising 관계가 충돌합니다.
68	0	비자 신청 우려·카메라 대상 브이로그가 일반 대화로 축소됩니다. writing에 다른 사람을 대상으로 붙입니다.
69	0	괴물 형태·공포·파괴/변형·컷 구분이 색색 person의 포옹 관계로 바뀝니다.
70	0	playing game은 유지되나 특수기·처치 알림·보상·HUD 의미가 빠집니다. desc의 숫자 해석은 검증 필요합니다.
71	0	밀림·감금 우리·포로 신분과 이후 변화가 총을 든 군인 열 명의 대열로 축소됩니다.
72	0	게임·미래형 맵·방어 능력·고지 확보 목적이 갑옷/플랫폼의 동석 관계로 축소됩니다.
73	0	곰들의 요리 대회·진행자 역할·아침식사 광고가 갈색 털 person들의 잡기 관계로 바뀝니다.
74	0	한 남성의 식당→차량→식사 컷이 네 사람으로 분리됩니다. 지역 음식·말하는 내용·위치 전환이 약화됩니다.
75	0	게임·능력·체력/피해·처치 결과가 네 사람의 순환 공격으로 축소됩니다. desc 내 체력 설명도 일관되지 않습니다.
76	0	병원에서 아이를 돌보는 상황·의료 역할·불안이 일반 holding 사슬로 바뀝니다. holding a child 속성과 실제 관계 대상도 다릅니다.
77	0	게임 로비·프로필·채팅 도전→전투가 휴대폰을 든 네 명의 대화로 바뀝니다.
78	0	농구 동작은 속성으로 남으나 dribbling의 대상이 다른 선수입니다. 통계표·벤치 컷은 빠지고 desc의 인명은 의심스럽습니다.
79	0	물놀이·카페/오리·야간 공원 등 별도 클립과 유머가 여러 사람 사이 물 뿌리기 연결로 합쳐집니다.
80	0	충돌 배경·군인의 공포·나무 구조물/양동이가 부족합니다. 나뭇가지 들기가 다른 군인을 lifting하는 관계로 바뀝니다.
81	0	게임·실내→야외 전환·교전/HUD·유머가 무장 인물 대열로 축소됩니다.
82	0	연회 입장→서로 바라봄의 흐름과 반응이 두 쌍의 비슷한 인물로 분리됩니다.
83	0	눈 모양 유물·생명/대가 갈등·괴물이 빠지거나 약화되고 인물 사이 holding/attacking으로 연결됩니다.
84	0	게임 편집 UI·포즈/물리 설정·밈과 같은 아바타의 변화가 파란 드레스 네 명으로 바뀝니다.
85	0	게임·장난스러운 공격·이동 목적/지역 선택이 흰머리 망토 인물들의 동석으로 축소됩니다.
86	0	게임 채팅·캐릭터 선택·첫 패배/HUD가 일반 발언/공격 관계로 축소됩니다. desc도 알림 의미를 혼동합니다.
87	0	자전거 바퀴가 차량에 걸린 사건·위협하는 총과 도시 맥락이 인물 동석으로 축소됩니다. 차량이 person의 속성에 흡수됩니다.
88	0	게임 사격장·표적·총기 스펙 비교가 총을 든 네 명의 서로 잡는 관계로 바뀝니다.
89	0	게임·캐릭터 스킨/장면 변화·팀 성과·피해량이 메이드 차림 인물 네 명의 동석으로 축소됩니다.
90	0	우주선·행성·음료는 남습니다. 모험/임무 준비·화면 조준 정보·단계는 부족합니다.
91	0	곰과 도구는 남습니다. 기계 조작·숲·분노 변화와 대화 주제가 부족합니다.
92	0	두 인물의 식사·당황/불편→미소 변화가 네 인물의 접촉 관계로 바뀝니다.
93	0	거리 인터뷰·마이크·대화의 곤란함/유머가 웃는 사람 대열로 축소됩니다. desc의 장소 단정도 검증 필요합니다.
94	0	폭발·불붙은 소매·문을 이용한 방어가 빠지고 정장 사람들의 서기/달리기만 남습니다.
95	0	집 구매·열쇠·가족 영상통화가 빠지고 동물/일반 대화가 남습니다. 고양이와 dog 표기 차이도 있습니다.
96	0	메이크업 전후 비교·대상 얼굴 특징·옅은 화장 권고가 헤어클립 인물 네 명의 대화로 바뀝니다.
97	0	대학/기숙사 배경·외모 관련 대화·놀람/친밀감이 복장과 동석/시선으로 축소됩니다.
98	0	주스와 차를 같은 컵에 차례로 넣는 변화가 두 컵으로 분리됩니다. 재료명/배합 목적은 색·종류로만 남습니다.
99	0	농구·스피커 카트 이동과 대항이라는 주제가 일반 카트 밀기/동석으로 축소됩니다. desc도 행사를 일부 모호하게 해석합니다.
100	0	게임 채팅·학생/교사 역할·호칭 실수와 유머가 흰셔츠 네 명의 순환 대화로 바뀝니다. desc의 발화자 해석도 확인 필요합니다.
8	1	성게 절단·가시 제거·달걀 섞기의 대상이 사람으로 치환됩니다: person2→cutting→person4, person3→stirring→person4.
8	2	달걀물을 부어 찌는 조리법은 빠지지만 접시에 붓기·신발/파/캐비닛은 남습니다. raw text 형식도 의미 대조에 포함했습니다.
14	14	Graph는 player3→killed by→person1로 주인공의 처치를 표현합니다. Summary의 주인공 사망은 방향 반전입니다. 승리 화면/점수는 Graph에 없습니다.
32	1	백팩·아이패드·노트·파우치를 독립 엔티티로 두고 placing/containing으로 올바른 대상 관계를 상당 부분 보존합니다.
32	2	필통·펜·고양이 디자인은 유지되나 한 사람의 순차적 꺼내기가 두 사람/두 필통으로 분리됩니다.
49	1	가사를 text 엔티티에 원문으로 보존하지만 가사영상·정서 맥락 대신 순환 appearing 관계로 만듭니다. 텍스트가 항상 없는 것은 아닙니다.
52	5	고추 세척·재료 혼합은 유지되나 혼합 재료의 종류·추가 순서가 부족합니다. bowl은 미선언 대상입니다.
52	9	참치·마요네즈·밥의 배합과 주먹밥 성형이 빠지고 컵/그릇·붓기/짜기 위주로 남습니다.
66	2	skill 엔티티와 수치/명칭 조각은 있으나 조건·아군/적군 대상·효과 의미 대신 스킬끼리 순환 affecting으로 연결됩니다.
71	4	Graph 행이 없습니다. Description의 바다에 떨어진 조종사·잠수함 구조 장면을 대조할 입력 자체가 빠졌습니다.
78	5	드리블·수비 관계와 심판 역할은 일부 보존됩니다. 다만 반복 선수/심판의 엔티티 증식과 미선언 basketball 문제가 있습니다.
82	4	Graph 행이 없습니다. Description의 거실에서 괴로워하는 여성을 위로하는 장면이 이 위치에서는 누락되었습니다.
84	3	가상 캐릭터 의상 색상 편집 UI가 파란 셔츠 인물 네 명의 순환 동석으로 바뀝니다.
96	3	눈썹 색/형태 선택·윤곽→채우기 절차가 네 사람이 eyebrow pencil을 using하는 raw text로 축소됩니다.
96	5	코·눈썹뼈·눈가의 위치별 보정과 도구 순서가 네 명의 자기 대상 applying makeup으로 축소됩니다.
98	1	간식·수박·컵·침대·화면 감상이 비교적 보존됩니다. 촛불·프로젝션·여름밤 분위기는 부족합니다. desc도 여기서는 음료를 orange juice라 불러 s0과 다릅니다.
99	7	소음 대응·장치 기능·고추 볶기로 춤을 방해한다는 내용이 춤·동석·using device로 축소됩니다. 주장과 실제 시각 사실은 구분 필요합니다.
99	10	person1은 holding basketball 속성을 갖지만 관계에는 나머지 아홉 사람을 holding하는 것으로 저장됩니다.
1	1	인물의 두려움·충격·침묵/시선이 외형·cup과 speaking 관계로 대체됩니다. desc는 같은 문장을 반복합니다.
4	5	장비 빌드 비교·아이템 효과·상대 유형별 대응이 마우스/키보드/컨트롤러 사용하는 네 사람으로 바뀝니다.
49	4	가사 원문은 text 노드에 남지만 야경·파형과 로맨틱한 가사영상 맥락을 장면 내에서 통합하지 못합니다.
54	1	보상/성유물 UI가 여러 cup과 using 관계로 저장됩니다. 숫자는 있지만 수치의 기능·종류가 불명확합니다.
54	2	+19→+20 강화와 스탯 상승이 bird1→upgrading→bird2 등 네 새의 순환 행동으로 바뀝니다.
66	3	중첩·턴·증폭/방어 효과 설명이 파란 옷 인물들의 순환 공격으로 바뀝니다. desc의 능력 세부는 검증 필요합니다.
84	2	사용자가 UI로 아바타의 머리 크기·회전을 조정하는 과정이 두 사람이 서로 adjusting하는 관계로 바뀝니다.
